source,title,app_id,developer,genre,content_rating,score,ratings,installs,price,url,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
App Store,AI Girlfriend - Chat Game,com.ai.girl.app,PARAMOUNT CODERS LTD,Entertainment,17+,4.11111,72,,Free,https://apps.apple.com/us/app/ai-girlfriend-chat-game/id6497949534?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, TR"
App Store,AI Chat - TryChat - Chat Bot,ricbox.aiChat,Rikuto Komatsu,Education,4+,4.70882,1621,,Free,https://apps.apple.com/us/app/ai-chat-trychat-chat-bot/id1666218492?uo=4,other,False,,True,"Email/Password, Google, Apple",False,,False,True,,,"EN, JA"
App Store,Mia: Waifu AI Anime Girlfriend,com.NatalliaUvarova.myWaifu.app,NATALLIA UVARAVA,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/mia-waifu-ai-anime-girlfriend/id6761285983?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, HR, DA, NL, EN, FR, DE, HE, HI, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, UK, UR"
App Store,AI Roleplay Chat : Spicychat,com.ai.girlfriend.chat,Ekta Undhad,Entertainment,17+,4.18182,44,,Free,https://apps.apple.com/us/app/ai-roleplay-chat-spicychat/id6748894663?uo=4,companion,True,https://ektaundhad.blogspot.com/2025/10/support.html,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Girlfriend - Katarina,com.hottestlab.katarina,Hottest Lab Inc.,Lifestyle,17+,0,0,,Free,https://apps.apple.com/us/app/ai-girlfriend-katarina/id6758286399?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Fanchatsy - 3D AI girlfriend,com.fanchatsy.fanchatsyai,fanchatsy inc,Entertainment,17+,5,2,,Free,https://apps.apple.com/us/app/fanchatsy-3d-ai-girlfriend/id6743952032?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,RoleCard.AI: AI Chat Companion,com.yanzi.roleai,小燕 张,Entertainment,17+,4.67521,234,,Free,https://apps.apple.com/us/app/rolecard-ai-ai-chat-companion/id6479844170?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Hey Love: AI Girlfriend & Chat,com.ai.digitalgf,We Agency,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/hey-love-ai-girlfriend-chat/id6754189083?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Perfect Girl - Virtual AI Chat,com.perfect.girl.ai.chat,PrizePool Studios,Entertainment,17+,4.55556,9,,Free,https://apps.apple.com/us/app/perfect-girl-virtual-ai-chat/id6756005415?uo=4,companion,True,https://www.prizepoolstudios.com/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,My Ai Girlfriend - Ai Chat 18,com.chintan.AiGirlChat,Chintan Patel,Reference,17+,4.64609,308,,Free,https://apps.apple.com/us/app/my-ai-girlfriend-ai-chat-18/id6502044865?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AINE: 2D AI Girlfriend Chat,jp.co.decryption.aine,"DECRYPTION, CO., LTD.",Lifestyle,17+,2,1,,Free,https://apps.apple.com/us/app/aine-2d-ai-girlfriend-chat/id6745574147?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Eva:chat AI girlfriend,com.Eva.girlfriend,THREE TIGER NETWORK TECHNOLOGY LIMITED,Social Networking,17+,0,0,,Free,https://apps.apple.com/us/app/eva-chat-ai-girlfriend/id6739034219?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,VIVIVI-18+ Waifu AI Girlfriend,fun.com.vivivi,Hung Nguyen,Entertainment,17+,4,13,,Free,https://apps.apple.com/us/app/vivivi-18-waifu-ai-girlfriend/id6754780576?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"FR, DE, JA, KO, ZH, ES"
App Store,AI Girlfriend & Roleplay Chat,com.sbugrademirci.aidatingly,Saltuk Bugra DEMIRCI,Entertainment,17+,4.25,16,,Free,https://apps.apple.com/us/app/ai-girlfriend-roleplay-chat/id6753975758?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Ai Girlfriend: Virtual Love,com.aigirlfriend.virtuallove,Anas Kayssi,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/ai-girlfriend-virtual-love/id6757268335?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Role AI - Chat with AI friends,com.spock.ai.assistant.ios,Annie Jain,Entertainment,17+,4.48639,551,,Free,https://apps.apple.com/us/app/role-ai-chat-with-ai-friends/id6446609797?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, EN, FR, DE, HI, ID, IT, JA, KO, MS, PT, ZH, ES, TH, TR, VI"
App Store,Mia: AI Girlfriend Waifu Chat,lucasiankowski.AiGirlfriend,Lucas Iankowski Correa da Silva,Entertainment,9+,0,0,,Free,https://apps.apple.com/us/app/mia-ai-girlfriend-waifu-chat/id6755919834?uo=4,companion,True,https://www.instagram.com/miaaigirlfriend,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, BN, BG, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KK, KO, LT, MS, ML, MR, NB, OR, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, UR, VI"
App Store,AI Girlfriend Chat & Roleplay,com.lyubimy.aigirlfriendchatcompanion,YASSINE CHEQROUNI,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/ai-girlfriend-chat-roleplay/id6758352855?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Lovia: AI Girlfriend & Flirt,com.piyonksoftware.lovia,Piyonk LLC,Lifestyle,17+,0,0,,Free,https://apps.apple.com/us/app/lovia-ai-girlfriend-flirt/id6758355436?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"BG, HR, CS, DA, NL, EN, ET, FI, FR, DE, EL, HU, ID, IT, JA, KO, LV, LT, MS, NB, PL, PT, RO, RU, SK, SL, ES, SV, TL, TH, TR, UK, VI"
App Store,AI Anime Drawing - Wallpaper,com.tolunaykan.StabAi,Tolunay Kandirmaz,Photo & Video,4+,4.16,25,,Free,https://apps.apple.com/us/app/ai-anime-drawing-wallpaper/id6466212854?uo=4,other,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,Question.AI-Math Calculator,com.qianfan.aihomework,3HOUSE,Education,4+,4.70003,155117,,Free,https://apps.apple.com/us/app/question-ai-math-calculator/id6449486871?uo=4,general_purpose,True,https://www.questionai.com/,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, NL, EN, FR, DE, ID, IT, JA, KO, MS, PT, RU, ES, ZH, VI"
App Store,Serena : AI Girlfriend,com.ai.aigirlfriend.simulator,Sir Studios,Health & Fitness,17+,3.72222,18,,Free,https://apps.apple.com/us/app/serena-ai-girlfriend/id6502601279?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Girlfriend My Secret Play,SenseForge.AI-Girlfriend,SenseForge LTD,Lifestyle,17+,0,0,,Free,https://apps.apple.com/us/app/ai-girlfriend-my-secret-play/id6752568478?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,TaleTal: AI Chat Friend Story,com.zc.dlchat,ZanChat (Guangzhou) Information Technology Co. Ltd.,Entertainment,17+,4.45455,11,,Free,https://apps.apple.com/us/app/taletal-ai-chat-friend-story/id6446999350?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Phonic:AI Girlfriend&PhotoChat,ps.com.regrt,BIGAMMA HK LIMITED,Utilities,17+,5,1,,Free,https://apps.apple.com/us/app/phonic-ai-girlfriend-photochat/id6741843410?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, ZH"
App Store,LoveLingo: My Ai Girlfriend,com.aiGirlfriendLearnLanguage,Mehmet Ali Demir,Entertainment,17+,4.26984,63,,Free,https://apps.apple.com/us/app/lovelingo-my-ai-girlfriend/id6452276961?uo=4,companion,True,https://www.mehmetali.co/mobileapps,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, IT"
App Store,Waifu Chat: AI Girlfriend,io.humblecraft.waifuaigirlfriend,HC MAKER - PHOTO LOGO BACKGROUND EDITOR APPS FOR FREE,Entertainment,17+,4.59821,112,,Free,https://apps.apple.com/us/app/waifu-chat-ai-girlfriend/id6497230098?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Girlfriend - Buzz,com.xiaoyao.Eva,NEWAI RESEARCH LAB,Entertainment,17+,4.2,5,,Free,https://apps.apple.com/us/app/ai-girlfriend-buzz/id6621250009?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,"AIGF: AI Girlfriend, BF Chat",com.aichat.anonymous,Yana Bilous,Entertainment,12+,5,3,,Free,https://apps.apple.com/us/app/aigf-ai-girlfriend-bf-chat/id6757312738?uo=4,companion,True,https://www.aigf.live,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HI, HU, ID, IT, JA, KO, LV, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI"
App Store,HeyLady: Indian AI Girlfriend,com.heyladyaichat.app,Harsh Jani,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/heylady-indian-ai-girlfriend/id6752016728?uo=4,companion,True,https://spiretechs.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Tolan: Alien Best Friend,ai.portola.portola,Portola,Health & Fitness,17+,4.78165,136900,,Free,https://apps.apple.com/us/app/tolan-alien-best-friend/id6477549878?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Lust Chat- Ai Girlfriend,com.gchjios.ai.lustchat,宇豪 林,Games,17+,0,0,,Free,https://apps.apple.com/us/app/lust-chat-ai-girlfriend/id6757586047?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, JA, KO, PT, RU, ZH, ES, ZH"
App Store,AI Girlfriend & Companion Chat,com.aicompanion.char,VIT PROJECTS LTD,Lifestyle,17+,4.488,125,,Free,https://apps.apple.com/us/app/ai-girlfriend-companion-chat/id6740691464?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, BG, HR, CS, DA, NL, EN, ET, FI, FR, DE, EL, HE, HI, HU, ID, IT, JA, KO, LV, LT, MS, NB, PL, PT, RO, RU, ZH, SK, SL, ES, SV, TH, ZH, TR, UK, VI"
App Store,Viky AI Girlfriend Chat Games,com.girlfriend.appviky,Yuliia Lukoianova,Entertainment,17+,3.86957,23,,Free,https://apps.apple.com/us/app/viky-ai-girlfriend-chat-games/id6475893454?uo=4,companion,True,https://vikyaigirlfriendchat.blogspot.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,SoulLink: AI Friend,now.soullink,"Daedalia, Inc.",Lifestyle,4+,4.77778,9,,Free,https://apps.apple.com/us/app/soullink-ai-friend/id6752530994?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,"Pi, your personal AI",com.harrisonstreetlabs.ios.pi,Inflection AI,Lifestyle,17+,4.40399,2307,,Free,https://apps.apple.com/us/app/pi-your-personal-ai/id6445815935?uo=4,general_purpose,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Yuna - AI Friend,com.coreapps.yuna,PINAR KOCAK,Entertainment,4+,4.625,16,,Free,https://apps.apple.com/us/app/yuna-ai-friend/id6757748187?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,"EN, JA"
App Store,Chatbot AI Assistant - Genie,co.appnation.geniechat,APPNATION YAZILIM HIZMETLERI TICARET ANONIM SIRKETI,Productivity,12+,4.71921,195662,,Free,https://apps.apple.com/us/app/chatbot-ai-assistant-genie/id1658377526?uo=4,general_purpose,False,,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, NL, EN, FR, DE, HI, IT, JA, KO, PT, RU, ZH, ES, TR"
App Store,Microsoft Copilot,com.microsoft.copilot,Microsoft Corporation,Productivity,12+,4.83975,379795,,Free,https://apps.apple.com/us/app/microsoft-copilot/id6472538445?uo=4,general_purpose,False,,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HI, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI"
App Store,Amora AI Companion,com.amora.companion,Tatenda Muzenda,Lifestyle,17+,0,0,,Free,https://apps.apple.com/us/app/amora-ai-companion/id6755445210?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Sybo.ai: AI companion & friend,com.elnova.syboai,LoveOnes.ai,Lifestyle,4+,4.78571,14,,Free,https://apps.apple.com/us/app/sybo-ai-ai-companion-friend/id6741431633?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,Aimy: Anime-Style AI Chat,jp.aimy.mobile,aisaac inc.,Games,17+,4.47058,17,,Free,https://apps.apple.com/us/app/aimy-anime-style-ai-chat/id6450537255?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, JA"
App Store,PALs by Tavus: AI Companions,io.tavus.pals-ios,"Tavus, Inc.",Health & Fitness,17+,5,15,,Free,https://apps.apple.com/us/app/pals-by-tavus-ai-companions/id6758316493?uo=4,companion,True,https://www.tavus.io/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Dootchi: Emochi Alternative,com.bless.dootchi,HANNAH RENEE KIRK,Entertainment,17+,4.67527,5697,,Free,https://apps.apple.com/us/app/dootchi-emochi-alternative/id6757463780?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Paradot AI: Personal AI Friend,com.dotify.ai.us,Parallel Dots TX Limited,Entertainment,17+,4.39628,376,,Free,https://apps.apple.com/us/app/paradot-ai-personal-ai-friend/id6451469304?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Companion: Mental Health,co.novageeks.mediation,NOVAHUB TECHNOLOGY COMPANY LIMITED,Health & Fitness,12+,4.30693,101,,Free,https://apps.apple.com/us/app/ai-companion-mental-health/id1103551545?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,her/him - Live AI Assistant,com.diegoas2.her-him,Diego Saavedra,Productivity,12+,3.66667,3,,Free,https://apps.apple.com/us/app/her-him-live-ai-assistant/id6754205681?uo=4,general_purpose,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,Nexus Bond AI,org.reactjs.native.example.NexusBondApp,Edith Lagunas,Social Networking,17+,5,1,,Free,https://apps.apple.com/us/app/nexus-bond-ai/id6741106962?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Martin: Personal Assistant,com.dixits.martin,Martin AI,Productivity,4+,4.35249,261,,Free,https://apps.apple.com/us/app/martin-personal-assistant/id6453473083?uo=4,other,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,QualiTime.ai - Kid's Companion,com.qualitime.quali,USANGEL LLC,Education,4+,4.81522,92,,Free,https://apps.apple.com/us/app/qualitime-ai-kids-companion/id6737403785?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,"Friends – Pengu, Bao & Mellow",com.slay.pengu,SLAY GmbH,Social Networking,4+,4.85138,234694,,Free,https://apps.apple.com/us/app/friends-pengu-bao-mellow/id6462927800?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,Saen-D: AI Companion,com.bnl.saend,"Bot and Life co.,ltd.",Entertainment,12+,4,1,,Free,https://apps.apple.com/us/app/saen-d-ai-companion/id6479345797?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,"EN, JA, TH"
App Store,Gauth: AI Study Companion,com.gauthmath.intelligence,GAUTHTECH PTE. LTD.,Education,4+,4.83463,1384807,,Free,https://apps.apple.com/us/app/gauth-ai-study-companion/id1542571008?uo=4,other,True,https://www.gauthmath.com,True,"Email/Password, Google, Apple",False,,False,True,,,"EN, FR, DE, ID, IT, JA, KO, MS, PT, ES, TH, TR, VI"
App Store,Perspective AI: Your Assistant,com.perspective.ai.app,App Vizyon,Productivity,17+,3.93789,1272,,Free,https://apps.apple.com/us/app/perspective-ai-your-assistant/id6736531170?uo=4,other,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, PT, ES"
App Store,NextGen AI Chat Assistant,com.nextgen.aibot,"Belair Mobile, Inc.",Productivity,4+,3.92851,3651,,Free,https://apps.apple.com/us/app/nextgen-ai-chat-assistant/id6738577014?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
App Store,Luna: AI Companion,nelalaufkova.AIGirl,NELA LAUFKOVA,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/luna-ai-companion/id6748456148?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,ChatNova: Your AI Companion,com.hengze.chatnova,AI Mind Ltd,Utilities,4+,5,1,,Free,https://apps.apple.com/us/app/chatnova-your-ai-companion/id6746073965?uo=4,mixed,True,https://docs.google.com/document/d/1R17iU3PSpDxaK0TXd4avaEgQx1WJvibkvREKhcIVhxU/edit?usp=sharing,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, BN, BG, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KK, KO, LT, MS, ML, MR, NB, OR, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, UR, VI"
App Store,AI Companion - Voice Calls,app.companions,Worth A Try LLC,Lifestyle,17+,0,0,,Free,https://apps.apple.com/us/app/ai-companion-voice-calls/id6759283619?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,echo.ai - Your AI Companion,com.ym.ai.assistant.echo,ChainJoy Limited,Utilities,17+,4.35714,14,,Free,https://apps.apple.com/us/app/echo-ai-your-ai-companion/id6747595780?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
